"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","STATEFP","COUNTYFP","TRACTCE","AFFGEOID","GEOID","NAME_2","NAMELSAD","STUSPS","NAMELSADCO","STATE_NAME","LSAD","ALAND","AWATER","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
481,"Known","Sioux City Air National Guard Base","Iowa","Sioux Gateway Municipal Airport","Military","Groundwater",2018,850,7800,8610,17811,"AFFF used at Sioux City Air National Guard Base / Sioux Gateway Municipal Airport","https://drive.google.com/file/d/1qZJtzo42SsfavynxzMvqdSG8U380Hz6e/view?usp=sharing","https://www.iowapublicradio.org/post/military-report-shows-groundwater-contamination-sioux-city-national-guard-base#stream/0","https://www.iowadnr.gov/Environmental-Protection/PFAS#:~:text=Based%20on%20sampling%20data%20to,be%20lower%20at%20this%20point.","https://drive.google.com/drive/u/1/folders/1GM59b94GGMIhOawUk4JHOsmIDYYsqMUa",NA,"Sioux City Air National Guard Base, Iowa",42.49,-96.4,"Sioux City Air National Guard Base, Iowa","Sioux City, IA",NA,"Bing Maps","city/town","19","193","003600","1400000US19193003600","19193003600",36,"Census Tract 36","IA","Woodbury County","Iowa","CT",35512280,2088783,"Census Tract 36, Woodbury County, Iowa",3145,768,1527,445,160,200,7,0,38,31.7,27432,470,2553,546,2922,1982,940,573,506,13,113,NA
483,"Known","Fort Riley","Kansas",NA,"Military","Groundwater",2018,NA,30000,840,NA,NA,"https://www.agri-pulse.com/ext/resources/pdfs/congress/STATUS-OF-NOTIFICATIONS-TO-AGRICULTURAL-OPERATIONS-PURSUANT-TO-SECTION-335-OF-THE-FISCAL-YEAR-2021-NATIONAL-DEFENSE-AUTHORIZATION-ACT-1.pdf",NA,"https://home.army.mil/riley/index.php/about/dir-staff/dpw/env-div/pfas","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg",NA,"Fort Riley, Kansas",39.09,-96.8,"Fort Riley, Kansas","Fort Riley, KS",NA,"Bing Maps","city/town","20","161","001002","1400000US20161001002","20161001002",10.02,"Census Tract 10.02","KS","Riley County","Kansas","CT",53847078,195303,"Census Tract 10.02, Riley County, Kansas",8315,1883,4465,1417,3,234,20,0,293,22.8,42907,1098,7448,497,7418,6759,659,86,559,39,61,NA
484,"Known","Ft. Leavenworth","Kansas",NA,"Military","Drinking Water",2017,NA,NA,649,NA,"AFFF used at Fort Leavenworth","https://www.kdheks.gov/pws/documents/PFAS_Inventory_Report.pdf","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","https://www.epa.gov/pfas/pfas-community-engagement-leavenworth-ks","https://drive.google.com/drive/u/1/folders/1tWCdf8-BkIeQzcbz7EOmBfE0wsovHiAv",NA,"Ft. Leavenworth, Kansas",39.32,-94.92,"Ft. Leavenworth, Kansas","Fort Leavenworth, KS",NA,"Bing Maps","TouristStructure","20","103","070200","1400000US20103070200","20103070200",702,"Census Tract 702","KS","Leavenworth County","Kansas","CT",1548062,0,"Census Tract 702, Leavenworth County, Kansas",3023,190,2614,94,0,69,0,0,56,35.7,38242,362,2856,96,2786,2692,94,34,13,12,69,NA
485,"Known","McConnell Air Force Base","Kansas",NA,"Military","Groundwater",2019,26000,430000,453000,NA,NA,"https://drive.google.com/file/d/1NpmAV2HRtDMol6iwrXcQXVcJ5RKkbVDS/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/1xybbOCa5C3sUYR3PpkRC6pE-fsMUZtt8","McConnell Air Force Base, Kansas",37.62,-97.24,"McConnell Air Force Base, Kansas","McConnell Air Force Base, KS",NA,"Bing Maps","city/town","20","173","010006","1400000US20173010006","20173010006",100.06,"Census Tract 100.06","KS","Sedgwick County","Kansas","CT",36252877,178992,"Census Tract 100.06, Sedgwick County, Kansas",1748,240,1189,103,0,216,0,0,0,41.5,64087,218,1553,195,1391,1024,367,138,158,24,185,NA
488,"Known","Naval Surface Warfare Center Louisville","Kentucky",NA,"Military","Groundwater",2017,115,105,220,1449,NA,"https://drive.google.com/file/d/1PMr8LucEa6PF6Awvlp2k1S7tE7ZofvTb/view?usp=sharing","https://www.navfac.navy.mil/products_and_services/ev/products_and_services/env_restoration/pfas_reading_room.html",NA,"https://drive.google.com/drive/u/0/folders/1z1jbhVe1MYzUgvtgqltW8Z6B0FFfjVQ7",NA,"Naval Surface Warfare Center Louisville, Kentucky",38.19,-85.65,"Naval Surface Warfare Center Louisville, Kentucky","Louisville, KY",NA,"Bing Maps","city/town","21","111","011006","1400000US21111011006","21111011006",110.06,"Census Tract 110.06","KY","Jefferson County","Kentucky","CT",3493094,39878,"Census Tract 110.06, Jefferson County, Kentucky",2823,88,1005,1247,0,379,0,2,102,33.2,38466,372,1873,934,2529,1688,841,589,78,450,45,NA
492,"Known","Barksdale Air Force Base","Louisiana",NA,"Military","Groundwater",2018,2e+05,1100000,NA,NA,"AFFF used at Barksdale Air Force Base","https://drive.google.com/file/d/1y7POgKXNmttxPJKHlV7VmxeUsHMnJja6/view?usp=sharing","http://afcec.publicadmin-record.us.af.mil","https://www.barksdale.af.mil/Portals/52/Draft%20EA_BAFB%20WSF%20(4Aug2017)%20small%20file.pdf?ver=2017-08-22-151627-133","https://drive.google.com/drive/u/1/folders/1J7aB4ldUY7QhsHA69b0FJZ9NP1UrQgOb",NA,"Barksdale Air Force Base, Louisiana",32.49,-93.59,"Barksdale Air Force Base, Louisiana","Barksdale Air Force Base, LA",NA,"Bing Maps","MilitaryBase","22","015","010900","1400000US22015010900","22015010900",109,"Census Tract 109","LA","Bossier Parish","Louisiana","CT",86536475,2291002,"Census Tract 109, Bossier Parish, Louisiana",4862,508,3188,862,8,157,47,3,89,22.9,51414,621,4480,199,4544,4209,335,82,163,0,160,NA
561,"Known","Portsmouth Naval Shipyard","Maine",NA,"Military","Groundwater
",2017,NA,NA,140,NA,"AFFF used at Portsmouth Naval Shipyard","https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","https://www.maine.gov/pfastaskforce/","https://drive.google.com/drive/u/1/folders/1dZ32EleC93L40mEXPJxLJWJybor-ANAd",NA,"Portsmouth Naval Shipyard, Maine",43.07,-70.73,"Portsmouth Naval Shipyard, Maine","Portsmouth Naval Shipyard, ME",NA,"Bing Maps","TouristStructure","33","015","069700","1400000US33015069700","33015069700",697,"Census Tract 697","NH","Rockingham County","New Hampshire","CT",5651587,5003828,"Census Tract 697, Rockingham County, New Hampshire",3201,24,2938,32,0,43,0,8,156,50.7,88462,277,3045,92,3148,2988,160,24,11,104,31,NA
571,"Known","South Portland Wastewater Treatment Plant","Maine",NA,"WWTP","Sludge",2019,2100,37200,39300,NA,NA,"https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf",NA,"https://www.maine.gov/dep/spills/topics/pfas/",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","South Portland Wastewater Treatment Plant, Maine",43.63,-70.29,"South Portland Wastewater Treatment Plant, Maine","South Portland, ME",NA,"Bing Maps","city/town","23","005","003300","1400000US23005003300","23005003300",33,"Census Tract 33","ME","Cumberland County","Maine","CT",6263983,0,"Census Tract 33, Cumberland County, Maine",3356,77,3093,0,0,81,0,0,105,39.4,89861,369,3226,81,3206,3062,144,80,46,36,62,NA
574,"Known","Textech Industry","Maine",NA,"Industry","Groundwater",2018,150,150,300,637,NA,"https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf",NA,"https://www.maine.gov/dep/spills/topics/pfas/",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","Textech Industry, Maine",44.73,-70.05,"Textech Industry, Maine","Industry, ME",NA,"Bing Maps","city/town","23","007","971000","1400000US23007971000","23007971000",9710,"Census Tract 9710","ME","Franklin County","Maine","CT",442490625,7231768,"Census Tract 9710, Franklin County, Maine",4222,179,3962,12,0,4,0,0,65,44.6,45594,478,4136,59,3997,3942,55,9,31,20,4,NA
437,"Known","Tallahassee Fire Training Division","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,5000,42000,NA,NA,NA,"https://drive.google.com/file/d/12loMS5Zwa4NTROr2HLTWzrpeMM8D7HdD/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/tallahassee-fire-training-division",NA,"https://drive.google.com/drive/u/0/folders/1lp-Vg9gQLEFORUwhxfrw4HGxQkrBcEZt","Tallahassee Fire Training Division, Florida",30.44,-84.27,"Tallahassee Fire Training Division, Florida","Tallahassee, FL",NA,"Bing Maps","city/town","12","073","000200","1400000US12073000200","12073000200",2,"Census Tract 2","FL","Leon County","Florida","CT",4521758,14283,"Census Tract 2, Leon County, Florida",4433,210,2858,1059,0,286,0,0,20,32.9,47323,237,3846,537,4291,3828,463,219,97,136,169,NA
438,"Known","Tampa Fire Rescue Training Center","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,2200,45000,NA,NA,NA,"https://drive.google.com/file/d/1ztXYRZbTB-1UzL3m6hCvIGPrKjUSHXHX/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/tampa-fire-rescue-training-center",NA,"https://drive.google.com/drive/u/0/folders/1q3MzUIlCojpumfvLuW44C7dOcSjZwNAu","Tampa Fire Rescue Training Center, Florida",27.94,-82.45,"Tampa Fire Rescue Training Center, Florida","Tampa, FL",NA,"Bing Maps","city/town","12","057","005102","1400000US12057005102","12057005102",51.02,"Census Tract 51.02","FL","Hillsborough County","Florida","CT",695170,524042,"Census Tract 51.02, Hillsborough County, Florida",3812,441,2878,128,0,283,0,10,72,39.6,101094,267,3172,496,3717,3188,529,60,234,255,40,NA
443,"Known","Tyndall Air Force Base","Florida",NA,"Military","Groundwater",2016,64000,896000,902460,908840,"AFFF used at Tyndall Air Force Base","https://drive.google.com/file/d/1sktpQo0jkL4CdQ9kzTUjS9j2H3FDLLFo/view?usp=sharing","https://prodenv.dep.state.fl.us/DepNexus/public/searchPortal","http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1O_bdKc2RGu5nRhtor39UjWcrV1mfw4ep",NA,"Tyndall Air Force Base, Florida",30.04,-85.54,"Tyndall Air Force Base, Florida","Tyndall Air Force Base, FL",NA,"Bing Maps","MilitaryBase","12","005","000700","1400000US12005000700","12005000700",7,"Census Tract 7","FL","Bay County","Florida","CT",114529713,78132185,"Census Tract 7, Bay County, Florida",2072,324,1247,321,0,96,0,0,84,21.8,66116,303,1874,118,1834,1653,181,25,105,51,25,NA
444,"Known","Upsilon Davis","Florida",NA,"Industry","Groundwater",NA,48,243,NA,NA,"Electroplater","https://drive.google.com/file/d/1rFltcS-qaURXsJl5bvPAJvLfoRkm9pKz/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","https://drive.google.com/drive/u/1/folders/16CFzNfSUhPP24rCl7RCGFnyXlwfMrbFU","Upsilon Davis, Florida",28.01,-82.13,"Upsilon Davis, Florida","Davis, FL",NA,"Bing Maps","city/town","12","057","012600","1400000US12057012600","12057012600",126,"Census Tract 126","FL","Hillsborough County","Florida","CT",4932832,48749,"Census Tract 126, Hillsborough County, Florida",5447,1667,2085,1546,0,82,0,0,67,40.2,45904,690,4450,851,5044,3421,1623,567,1414,116,82,NA
446,"Known","Volusia County Fire Rescue Training Center","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,1600,34000,NA,NA,NA,"https://drive.google.com/file/d/1N-zPwoFzjip7TaeyOfbnW8HqCcK1XvAy/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/volusia-county-fire-rescue-training-center",NA,"https://drive.google.com/drive/u/0/folders/16AFzaQ9SZ1P7_iFmbH9sM7uW5W0Knj1L","Volusia County Fire Rescue Training Center, Florida",29.02,-81.29,"Volusia County Fire Rescue Training Center, Florida","Volusia County",NA,"Bing Maps","county/district","12","127","090600","1400000US12127090600","12127090600",906,"Census Tract 906","FL","Volusia County","Florida","CT",5301278,0,"Census Tract 906, Volusia County, Florida",5918,1771,2067,2068,0,12,0,0,0,35.4,28611,517,5267,318,5434,4619,815,356,745,58,12,NA
451,"Known","Moody Air Force Base","Georgia",NA,"Military","Groundwater",2016,55000,320000,375000,665000,"AFFF used at Moody Air Force Base","https://drive.google.com/file/d/1ltcmw9FRFwcco-Tm272Qw61uRCHl9XDD/view?usp=sharing","https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","N/A","https://drive.google.com/drive/folders/1ALF4Z7kYT_6e0fpSomAzZipUAVD34ihC",NA,"Moody Air Force Base, Georgia",30.97,-83.21,"Moody Air Force Base, Georgia","Moody Air Force Base, GA",NA,"Bing Maps","city/town","13","185","010102","1400000US13185010102","13185010102",101.02,"Census Tract 101.02","GA","Lowndes County","Georgia","CT",62187987,392827,"Census Tract 101.02, Lowndes County, Georgia",6705,424,3618,2244,22,158,0,0,239,26.3,57881,888,6032,389,6220,5661,559,290,347,66,146,NA
452,"Known","Robins Air Force Base","Georgia",NA,"Military","Groundwater",2018,41000,250000,276000,NA,"AFFF used at Robins Air Force Base",NA,"https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf","N/A","https://drive.google.com/drive/folders/19lxnaxYS5IcIJoLM9sjhmy0Uvs2F3ft5",NA,"Robins Air Force Base, Georgia",32.64,-83.59,"Robins Air Force Base, Georgia","Robins Air Force Base, GA",NA,"Bing Maps","Airport","13","153","020600","1400000US13153020600","13153020600",206,"Census Tract 206","GA","Houston County","Georgia","CT",46812040,739810,"Census Tract 206, Houston County, Georgia",1403,135,956,213,0,44,0,29,26,24.4,74058,134,1358,2,1280,1179,101,39,72,21,8,NA
453,"Known","Robins Air Force Base","Georgia",NA,"Military","Groundwater",2018,52000,250000,NA,NA,NA,"https://drive.google.com/file/d/11OczwxsJrvH2k1RSPIUGLXM-3y-1ETOn/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/168d21heZdnylQT7_ipiytsFPEUJGWSlp","Robins Air Force Base, Georgia",32.64,-83.59,"Robins Air Force Base, Georgia","Robins Air Force Base, GA",NA,"Bing Maps","Airport","13","153","020600","1400000US13153020600","13153020600",206,"Census Tract 206","GA","Houston County","Georgia","CT",46812040,739810,"Census Tract 206, Houston County, Georgia",1403,135,956,213,0,44,0,29,26,24.4,74058,134,1358,2,1280,1179,101,39,72,21,8,NA
454,"Known","Savannah Air National Guard Base","Georgia","Savannah International Airport","Military","Groundwater",2017,3900,110000,113900,137990,NA,"https://drive.google.com/file/d/14DPusO5JNmoPAlqA6C8wg3Ow86s7FDJX/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,NA,"Savannah Air National Guard Base, Georgia",32.08,-81.09,"Savannah Air National Guard Base, Georgia","Savannah, GA",NA,"Bing Maps","city/town","13","051","011700","1400000US13051011700","13051011700",117,"Census Tract 117","GA","Chatham County","Georgia","CT",2302557,240696,"Census Tract 117, Chatham County, Georgia",2929,187,1366,1021,0,131,0,0,224,20.7,40156,302,2645,245,2623,2313,310,92,103,69,113,NA
455,"Known","Agana Height-Ponding Basins","Guam",NA,"Waste","Soil",2019,1380,4750,6130,12000,"While the majority of houses in these two villages are connected to sewer lines, about 30% of homes in Agana Heights are on septic systems. Area is prone to flooding durirng wet weather conditions. Four ponding basins are connected into the underlying aq","https://drive.google.com/file/d/1sx2Wg2-QhadNHSDPxEXFs_oOnbvaz46H/view?usp=sharing","https://www.postguam.com/news/local/higher-contamination-found-in-central-area/article_89d42048-9bc6-11e9-b400-27a4b953ee09.html",NA,NA,NA,"Agana Height-Ponding Basins, Guam",13.46,144.74,"Agana Height-Ponding Basins, Guam","Agana Heights, Guam",NA,"Bing Maps","city/town","66","010","953600","1400000US66010953600","66010953600",9536,"Census Tract 9536","GU","Guam","Guam","CT",2156293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,"Known","Agana Swamp","Guam",NA,"Waste","Soil",2019,920,290,1210,3270,"Chronic illegal dumping has happened since WWII. While the swamp itself rises several feet above mean sea level in places, the water table within it rarely varies by more than a few inches above this value except during extreme wet weather conditions. Hy","https://drive.google.com/file/d/1sx2Wg2-QhadNHSDPxEXFs_oOnbvaz46H/view?usp=sharing","https://www.postguam.com/news/local/higher-contamination-found-in-central-area/article_89d42048-9bc6-11e9-b400-27a4b953ee09.html",NA,NA,"https://drive.google.com/drive/folders/1FxONfiPuBBDtcSVnXmLwfV9viPrqPT99?usp=sharing","Agana Swamp, Guam",13.44,144.76,"Agana Swamp, Guam","Guam",NA,"Bing Maps","country","66","010","953101","1400000US66010953101","66010953101",9531.01,"Census Tract 9531.01","GU","Guam","Guam","CT",9525679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,"Known","Chaot River","Guam",NA,"WWTP","Soil",2019,960,4370,5330,7460,"Flows next to the GWA wastewater pump station and towards the Agana swamp.","https://drive.google.com/file/d/1sx2Wg2-QhadNHSDPxEXFs_oOnbvaz46H/view?usp=sharing","https://www.postguam.com/news/local/higher-contamination-found-in-central-area/article_89d42048-9bc6-11e9-b400-27a4b953ee09.html",NA,NA,"https://drive.google.com/drive/folders/1FxONfiPuBBDtcSVnXmLwfV9viPrqPT99?usp=sharing","Chaot River, Guam",13.44,144.76,"Chaot River, Guam","Guam",NA,"Bing Maps","country","66","010","953101","1400000US66010953101","66010953101",9531.01,"Census Tract 9531.01","GU","Guam","Guam","CT",9525679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"Known","Contaminated Well Site","Guam",NA,"Unknown","Soil",2019,950,730,1680,3390,"Location of car sales parking lot and shopping malls. Stormwater drainages are connected to Agana swamp.","https://drive.google.com/file/d/1sx2Wg2-QhadNHSDPxEXFs_oOnbvaz46H/view?usp=sharing","https://www.postguam.com/news/local/higher-contamination-found-in-central-area/article_89d42048-9bc6-11e9-b400-27a4b953ee09.html",NA,NA,"https://drive.google.com/drive/folders/16ZY7_V5AWmxWOCSn8mjbsKa-s2McdJHV?usp=sharing","Contaminated Well Site, Guam",13.44,144.76,"Contaminated Well Site, Guam","Guam",NA,"Bing Maps","country","66","010","953101","1400000US66010953101","66010953101",9531.01,"Census Tract 9531.01","GU","Guam","Guam","CT",9525679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,"Known","Fonte River","Guam",NA,"Other","Soil",2019,1170,NA,1170,6400,"Starts from the valley next to Nimitz hill area where the Korean Air Flight 801 crashed. Distance between Korean Air crash site and the source of the Fonte River is 600 m.","https://drive.google.com/file/d/1sx2Wg2-QhadNHSDPxEXFs_oOnbvaz46H/view?usp=sharing","https://www.postguam.com/news/local/higher-contamination-found-in-central-area/article_89d42048-9bc6-11e9-b400-27a4b953ee09.html",NA,NA,"https://drive.google.com/drive/folders/1bAUHdwsAlhDvJL2d2TABXvTfY399X4gT?usp=sharing","Fonte River, Guam",13.44,144.76,"Fonte River, Guam","Guam",NA,"Bing Maps","country","66","010","953101","1400000US66010953101","66010953101",9531.01,"Census Tract 9531.01","GU","Guam","Guam","CT",9525679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,"Known","Guam International Airport","Guam",NA,"Military","Drinking Water",2015,NA,410,NA,NA,"Not 100% sure yet. Potential sources include firefighting foam usage at Andersen Air Force Base, Guam International Airport, and a former Navy base adjacent to the airport",NA,"https://www.guampdn.com/story/news/2016/08/10/harmful-chemical-found-three-guam-water-wells/88505806/","http://oagguam.org/wp-content/uploads/2019/09/PFAS-Fact-Sheet-1.pdf",NA,"https://drive.google.com/drive/folders/1iKCnm6VV3Lzsz4aEdhALTb7jYJ-iFcmP?usp=sharing","Guam International Airport, Guam",13.48,144.8,"Guam International Airport, Guam","Antonio B. Won Pat International Airport, Guam",NA,"Bing Maps","Airport","66","010","951800","1400000US66010951800","66010951800",9518,"Census Tract 9518","GU","Guam","Guam","CT",7234553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
